"","precursor_mz","precursor_rt","precursor_intensity","mz","intensity"
"896",524.292585921993,856.171,4795,524.442687988281,349
"897",621.287630608796,859.939,4368,621.283569335938,221
"898",817.074466439561,858.687,1692,121.030288696289,140
"899",519.402002766825,858.687,4611,297.241928100586,411.5
"900",519.402002766825,858.687,4611,519.403656005859,319.5
"901",599.315615722675,859.939,92401,78.9584579467773,163
"902",599.315615722675,859.939,92401,152.99397277832,1959
"903",599.315615722675,859.939,92401,222.997589111328,145
"904",599.315615722675,859.939,92401,241.009887695312,1801
"905",599.315615722675,859.939,92401,283.264129638672,4663
"906",599.315615722675,859.939,92401,315.047149658203,1147
"907",599.315615722675,859.939,92401,419.256958007812,824
"908",599.315615722675,859.939,92401,597.409057617188,175
"909",599.315615722675,859.939,92401,599.319946289062,26267
"910",599.315917900955,848.605,6038,152.997543334961,210
"911",599.315917900955,848.605,6038,283.261871337891,116
"912",599.315917900955,848.605,6038,315.0498046875,140
"913",599.315917900955,848.605,6038,599.316772460938,700
"914",762.043683174503,857.43,3667,700.05224609375,198
"915",762.043683174503,857.43,3667,762.042358398438,280
"916",381.243025634985,863.711,1406,381.245147705078,210
"917",628.320682203635,852.404,217068,78.9597244262695,594
"918",628.320682203635,852.404,217068,125.000457763672,396
"919",628.320682203635,852.404,217068,138.007614135742,186
"920",628.320682203635,852.404,217068,151.076232910156,163
"921",628.320682203635,852.404,217068,151.989151000977,116
"922",628.320682203635,852.404,217068,152.995681762695,4723
"923",628.320682203635,852.404,217068,168.044952392578,163
"924",628.320682203635,852.404,217068,171.004257202148,256
"925",628.320682203635,852.404,217068,179.011322021484,330
"926",628.320682203635,852.404,217068,180.016326904297,868
"927",628.320682203635,852.404,217068,181.027938842773,280
"928",628.320682203635,852.404,217068,191.180786132812,140
"929",628.320682203635,852.404,217068,199.035507202148,566
"930",628.320682203635,852.404,217068,224.064025878906,396
"931",628.320682203635,852.404,217068,229.195358276367,303
"932",628.320682203635,852.404,217068,238.082260131836,419
"933",628.320682203635,852.404,217068,242.076736450195,443
"934",628.320682203635,852.404,217068,243.21435546875,116
"935",628.320682203635,852.404,217068,256.089569091797,140
"936",628.320682203635,852.404,217068,257.153137207031,186
"937",628.320682203635,852.404,217068,283.240173339844,1240
"938",628.320682203635,852.404,217068,294.087860107422,210
"939",628.320682203635,852.404,217068,297.255279541016,570
"940",628.320682203635,852.404,217068,309.219543457031,186
"941",628.320682203635,852.404,217068,311.199981689453,116
"942",628.320682203635,852.404,217068,320.101745605469,186
"943",628.320682203635,852.404,217068,326.229309082031,171
"944",628.320682203635,852.404,217068,327.230224609375,2423
"945",628.320682203635,852.404,217068,333.105529785156,164
"946",628.320682203635,852.404,217068,337.126678466797,118
"947",628.320682203635,852.404,217068,341.247589111328,2006
"948",628.320682203635,852.404,217068,360.136413574219,116
"949",628.320682203635,852.404,217068,373.138031005859,116
"950",628.320682203635,852.404,217068,399.149658203125,116
"951",628.320682203635,852.404,217068,403.172943115234,116
"952",628.320682203635,852.404,217068,413.170074462891,186
"953",628.320682203635,852.404,217068,416.181854248047,116
"954",628.320682203635,852.404,217068,439.182434082031,210
"955",628.320682203635,852.404,217068,463.227172851562,116
"956",628.320682203635,852.404,217068,479.703735351562,128
"957",628.320682203635,852.404,217068,481.236450195312,20341
"958",628.320682203635,852.404,217068,482.237915039062,118
"959",628.320682203635,852.404,217068,507.249725341797,5263
"960",628.320682203635,852.404,217068,508.255584716797,1465
"961",628.320682203635,852.404,217068,536.277587890625,163
"962",628.320682203635,852.404,217068,551.301635742188,617
"963",628.320682203635,852.404,217068,552.307067871094,259
"964",628.320682203635,852.404,217068,566.328186035156,5294
"965",628.320682203635,852.404,217068,628.330810546875,625
"966",628.316618265727,842.313,16077,152.995651245117,946
"967",628.316618265727,842.313,16077,283.240295410156,303
"968",628.316618265727,842.313,16077,327.232971191406,427
"969",628.316618265727,842.313,16077,341.245208740234,470
"970",628.316618265727,842.313,16077,481.233795166016,2559
"971",628.316618265727,842.313,16077,507.247039794922,599
"972",628.316618265727,842.313,16077,508.262420654297,140
"973",628.316618265727,842.313,16077,551.295532226562,116
"974",628.316618265727,842.313,16077,566.325378417969,598
"975",628.316618265727,842.313,16077,628.320861816406,116
"976",554.303925603183,832.227,178275,78.9596862792969,451
"977",554.303925603183,832.227,178275,96.969554901123,128
"978",554.303925603183,832.227,178275,110.984848022461,122
"979",554.303925603183,832.227,178275,124.999557495117,811
"980",554.303925603183,832.227,178275,137.002853393555,116.5
"981",554.303925603183,832.227,178275,138.009147644043,204
"982",554.303925603183,832.227,178275,151.986396789551,105
"983",554.303925603183,832.227,178275,152.994651794434,2857.5
"984",554.303925603183,832.227,178275,163.014251708984,105
"985",554.303925603183,832.227,178275,171.004997253418,122
"986",554.303925603183,832.227,178275,179.010185241699,286
"987",554.303925603183,832.227,178275,180.018020629883,1399
"988",554.303925603183,832.227,178275,182.057434082031,122.5
"989",554.303925603183,832.227,178275,238.085243225098,419
"990",554.303925603183,832.227,178275,253.215126037598,7315
"991",554.303925603183,832.227,178275,361.210342407227,110.5
"992",554.303925603183,832.227,178275,389.209838867188,134.5
"993",554.303925603183,832.227,178275,407.218658447266,16748
"994",554.303925603183,832.227,178275,417.239532470703,283.5
"995",554.303925603183,832.227,178275,433.235458374023,4224.5
"996",554.303925603183,832.227,178275,434.241607666016,1320.5
"997",554.303925603183,832.227,178275,462.258636474609,530.5
"998",554.303925603183,832.227,178275,477.280456542969,701.5
"999",554.303925603183,832.227,178275,478.288589477539,117
"1000",554.303925603183,832.227,178275,492.305770874023,1408.5
"1001",554.303925603183,832.227,178275,554.308197021484,275.5
"1002",369.331690773797,866.23,2624,369.338623046875,520
"1003",514.273395800941,868.758,1128,255.231246948242,233
"1004",514.273395800941,868.758,1128,452.274597167969,198
"1005",114.936429888358,834.75,2682,114.936058044434,116
"1006",453.278058694968,867.499,21964,140.010955810547,140
"1007",453.278058694968,867.499,21964,196.033447265625,373
"1008",453.278058694968,867.499,21964,214.053985595703,119
"1009",453.278058694968,867.499,21964,255.231155395508,575
"1010",453.278058694968,867.499,21964,256.236419677734,3481
"1011",453.278058694968,867.499,21964,453.278778076172,1687
"1012",337.201637191014,854.918,5077,96.9606170654297,210
"1013",337.201637191014,854.918,5077,337.199310302734,385
"1014",433.231313891073,854.918,47004,78.9595336914062,1323
"1015",433.231313891073,854.918,47004,78.9771041870117,123
"1016",433.231313891073,854.918,47004,96.970100402832,140
"1017",433.231313891073,854.918,47004,150.982208251953,134
"1018",433.231313891073,854.918,47004,152.511779785156,154
"1019",433.231313891073,854.918,47004,152.995391845703,9289
"1020",433.231313891073,854.918,47004,171.005798339844,303
"1021",433.231313891073,854.918,47004,279.233856201172,397
"1022",433.231313891073,854.918,47004,433.234100341797,3006
"1023",433.233209725794,842.313,9026,78.9573135375977,116
"1024",433.233209725794,842.313,9026,152.993957519531,1128
"1025",433.233209725794,842.313,9026,433.234283447266,256
"1026",522.41802239561,809.604,3316,504.412658691406,235
"1027",522.41802239561,809.604,3316,522.416381835938,644
"1028",522.416955648747,847.347,2274,522.423095703125,471
"1029",695.043259102723,858.687,2256,695.049743652344,379
"1030",452.275537577598,854.918,8179,255.23127746582,505
"1031",452.275537577598,854.918,8179,452.274566650391,116
"1032",605.324314774182,854.918,111776,78.9596328735352,186
"1033",605.324314774182,854.918,111776,124.998779296875,280
"1034",605.324314774182,854.918,111776,152.995574951172,1326
"1035",605.324314774182,854.918,111776,153.998397827148,166
"1036",605.324314774182,854.918,111776,165.089584350586,140
"1037",605.324314774182,854.918,111776,171.006011962891,163
"1038",605.324314774182,854.918,111776,179.013107299805,116
"1039",605.324314774182,854.918,111776,180.02001953125,186
"1040",605.324314774182,854.918,111776,181.025939941406,116
"1041",605.324314774182,854.918,111776,224.066040039062,116
"1042",605.324314774182,854.918,111776,238.086532592773,116
"1043",605.324314774182,854.918,111776,242.078842163086,140
"1044",605.324314774182,854.918,111776,285.221496582031,116
"1045",605.324314774182,854.918,111776,286.224365234375,280
"1046",605.324314774182,854.918,111776,303.232421875,664
"1047",605.324314774182,854.918,111776,304.234405517578,1346
"1048",605.324314774182,854.918,111776,317.247100830078,233
"1049",605.324314774182,854.918,111776,318.249267578125,419
"1050",605.324314774182,854.918,111776,348.129180908203,163
"1051",605.324314774182,854.918,111776,405.194915771484,163
"1052",605.324314774182,854.918,111776,457.235900878906,613
"1053",605.324314774182,854.918,111776,458.239288330078,4905
"1054",605.324314774182,854.918,111776,483.252777099609,374
"1055",605.324314774182,854.918,111776,484.253204345703,1732
"1056",605.324314774182,854.918,111776,485.257781982422,436
"1057",605.324314774182,854.918,111776,528.305847167969,233
"1058",605.324314774182,854.918,111776,542.31689453125,168
"1059",605.324314774182,854.918,111776,543.327270507812,1709
"1060",605.324314774182,854.918,111776,605.323974609375,326
"1061",526.287899343545,873.797,14362,526.29150390625,256
"1062",568.459951472502,859.939,2256,421.234802246094,116
"1063",568.459951472502,859.939,2256,568.46533203125,340
"1064",568.319889234333,864.965,12221,152.993804931641,233
"1065",568.319889234333,864.965,12221,180.016189575195,140
"1066",568.319889234333,864.965,12221,267.230621337891,589
"1067",568.319889234333,864.965,12221,421.231536865234,1271
"1068",568.319889234333,864.965,12221,447.253570556641,303
"1069",568.319889234333,864.965,12221,506.317962646484,140
"1070",727.074316922607,823.451,6769,263.037780761719,295
"1071",727.074316922607,823.451,6769,727.073364257812,1912
"1072",604.319370245189,854.918,314668,78.9585037231445,233
"1073",604.319370245189,854.918,314668,125.00048828125,186
"1074",604.319370245189,854.918,314668,152.995712280273,1535
"1075",604.319370245189,854.918,314668,165.091537475586,128
"1076",604.319370245189,854.918,314668,171.00798034668,198
"1077",604.319370245189,854.918,314668,180.018249511719,338
"1078",604.319370245189,854.918,314668,224.064041137695,105
"1079",604.319370245189,854.918,314668,238.082290649414,186
"1080",604.319370245189,854.918,314668,242.078948974609,151
"1081",604.319370245189,854.918,314668,259.241424560547,151
"1082",604.319370245189,854.918,314668,285.221618652344,338
"1083",604.319370245189,854.918,314668,303.230041503906,2293
"1084",604.319370245189,854.918,314668,317.249694824219,791
"1085",604.319370245189,854.918,314668,347.125823974609,175
"1086",604.319370245189,854.918,314668,404.194702148438,105
"1087",604.319370245189,854.918,314668,457.235961914062,7113
"1088",604.319370245189,854.918,314668,483.249694824219,2014
"1089",604.319370245189,854.918,314668,484.259460449219,653
"1090",604.319370245189,854.918,314668,512.27294921875,105
"1091",604.319370245189,854.918,314668,527.2998046875,396
"1092",604.319370245189,854.918,314668,542.323425292969,1854
"1093",604.319370245189,854.918,314668,560.299987792969,128
"1094",604.319370245189,854.918,314668,604.323425292969,256
"1095",733.022100316285,857.43,3385,733.019500732422,327.5
"1096",293.176303223233,822.201,37765,293.180328369141,140
"1097",307.261597566482,861.196,72530,307.262939453125,9345
"1098",464.273320909315,881.43,12692,152.995407104492,186
"1099",464.273320909315,881.43,12692,255.231094360352,1794
"1100",464.273320909315,881.43,12692,409.231414794922,168
"1101",464.273320909315,881.43,12692,464.279815673828,785
"1102",527.313759940011,882.691,2256,480.306793212891,105
"1103",554.341874187743,881.43,4513,255.231338500977,402
"1104",554.341874187743,881.43,4513,480.307250976562,428
"1105",616.352684245476,881.43,2538,121.028587341309,256
"1106",616.352684245476,881.43,2538,255.22883605957,186
"1107",616.352684245476,881.43,2538,480.304260253906,280
"1108",616.352684245476,881.43,2538,616.349670410156,186
"1109",918.579867344817,881.43,9590,255.231094360352,874
"1110",918.579867344817,881.43,9590,409.228576660156,100
"1111",918.579867344817,881.43,9590,423.248992919922,3760
"1112",918.579867344817,881.43,9590,918.5810546875,1470
"1113",295.261807334959,875.059,8886,295.261245727539,1446.5
"1114",480.3047076121,881.43,9872,224.06803894043,236
"1115",480.3047076121,881.43,9872,255.231094360352,2300
"1116",480.3047076121,881.43,9872,480.304260253906,915
"1117",521.331478336943,881.43,5641,224.06591796875,117
"1118",521.331478336943,881.43,5641,255.231094360352,668
"1119",521.331478336943,881.43,5641,480.301177978516,688
"1120",580.321308180665,843.568,107266,78.9573135375977,256
"1121",580.321308180665,843.568,107266,96.9690093994141,140
"1122",580.321308180665,843.568,107266,123.991775512695,140
"1123",580.321308180665,843.568,107266,124.99893951416,373
"1124",580.321308180665,843.568,107266,151.017242431641,186
"1125",580.321308180665,843.568,107266,151.990936279297,142
"1126",580.321308180665,843.568,107266,152.993957519531,2332
"1127",580.321308180665,843.568,107266,171.009811401367,141
"1128",580.321308180665,843.568,107266,180.018218994141,256
"1129",580.321308180665,843.568,107266,181.026031494141,140
"1130",580.321308180665,843.568,107266,199.037475585938,116
"1131",580.321308180665,843.568,107266,256.096252441406,116
"1132",580.321308180665,843.568,107266,278.227111816406,192
"1133",580.321308180665,843.568,107266,278.340240478516,122
"1134",580.321308180665,843.568,107266,279.229431152344,5558
"1135",580.321308180665,843.568,107266,293.245300292969,303
"1136",580.321308180665,843.568,107266,349.147186279297,116
"1137",580.321308180665,843.568,107266,431.856414794922,122
"1138",580.321308180665,843.568,107266,433.234283447266,9671
"1139",580.321308180665,843.568,107266,459.24951171875,2624
"1140",580.321308180665,843.568,107266,460.255096435547,1270
"1141",580.321308180665,843.568,107266,488.274291992188,186
"1142",580.321308180665,843.568,107266,503.296020507812,667
"1143",580.321308180665,843.568,107266,518.320190429688,1206
"1144",580.321308180665,843.568,107266,580.320251464844,233
"1145",580.321308180665,843.568,107266,580.500610351562,210
"1146",253.215450954237,776.727,745159,252.413787841797,105
"1147",253.215450954237,776.727,745159,253.215637207031,15037
"1148",494.321146517927,881.43,27333,238.086227416992,355
"1149",494.321146517927,881.43,27333,255.233108520508,3191
"1150",494.321146517927,881.43,27333,256.091400146484,122
"1151",494.321146517927,881.43,27333,494.323364257812,1438
"1152",494.320450956739,867.499,6868,238.08235168457,186
"1153",494.320450956739,867.499,6868,255.229095458984,2158
"1154",494.320450956739,867.499,6868,494.321014404297,646
"1155",495.399936910858,791.924,43128,215.165420532227,204
"1156",495.399936910858,791.924,43128,297.24072265625,350
"1157",495.399936910858,791.924,43128,477.392456054688,251
"1158",495.399936910858,791.924,43128,495.056213378906,181
"1159",495.399936910858,791.924,43128,495.405151367188,2457
"1160",789.083465576172,886.475,1128,642.48046875,526
"1161",789.083465576172,886.475,1128,668.497314453125,163
"1162",789.083465576172,886.475,1128,727.575561523438,128
"1163",789.083465576172,886.475,1128,789.099365234375,116
"1164",436.280312902245,885.215,27068,78.9605941772461,519
"1165",436.280312902245,885.215,27068,140.012390136719,494
"1166",436.280312902245,885.215,27068,152.993423461914,349
"1167",436.280312902245,885.215,27068,196.035064697266,985
"1168",436.280312902245,885.215,27068,239.233932495117,760
"1169",436.280312902245,885.215,27068,375.225036621094,236
"1170",436.280312902245,885.215,27068,436.244110107422,166
"1171",436.280312902245,885.215,27068,436.279510498047,3835
"1172",541.325988388497,867.499,4388,255.231353759766,422
"1173",541.325988388497,867.499,4388,256.234344482422,373
"1174",541.325988388497,867.499,4388,480.307434082031,280
"1175",541.325988388497,867.499,4388,481.307922363281,349
"1176",541.325988388497,867.499,4388,541.324096679688,116
"1177",570.477474883337,873.797,3767,570.481353759766,368
"1178",503.405384432516,851.133,6970,485.398071289062,140
"1179",503.405384432516,851.133,6970,503.409103393555,786.5
"1180",469.279725816515,886.475,1692,469.278656005859,446
"1181",409.233023498794,881.43,131588,78.9607620239258,1319
"1182",409.233023498794,881.43,131588,96.9700698852539,349
"1183",409.233023498794,881.43,131588,150.980438232422,116
"1184",409.233023498794,881.43,131588,152.513488769531,133
"1185",409.233023498794,881.43,131588,152.995361328125,11509
"1186",409.233023498794,881.43,131588,153.02507019043,110
"1187",409.233023498794,881.43,131588,171.005767822266,466
"1188",409.233023498794,881.43,131588,255.230850219727,396
"1189",409.233023498794,881.43,131588,409.233734130859,2644
"1190",409.232716988471,867.499,27048,78.9602851867676,515
"1191",409.232716988471,867.499,27048,152.994750976562,4070
"1192",409.232716988471,867.499,27048,171.004211425781,221.5
"1193",409.232716988471,867.499,27048,255.231246948242,175.5
"1194",409.232716988471,867.499,27048,409.232894897461,721
"1195",413.360852246966,891.507,3667,413.362091064453,780
"1196",314.244686551366,885.215,5359,281.246276855469,140
"1197",314.244686551366,885.215,5359,297.24267578125,210
"1198",383.349517985636,894.015,2256,383.352142333984,468
"1199",539.498786988142,885.215,2821,255.230880737305,303
"1200",539.498786988142,885.215,2821,283.263549804688,431
"1201",573.450367598828,757.598,14051,573.450561523438,1070
"1202",478.289873094376,882.691,30601,140.010879516602,128
"1203",478.289873094376,882.691,30601,196.035247802734,373
"1204",478.289873094376,882.691,30601,214.049652099609,105
"1205",478.289873094376,882.691,30601,281.246276855469,4789
"1206",478.289873094376,882.691,30601,478.290435791016,2144
"1207",478.290370698796,871.278,8828,281.246612548828,492
"1208",478.290370698796,871.278,8828,478.291046142578,186
"1209",513.30613428723,890.255,2538,513.305725097656,233
"1210",606.32360816492,844.822,4822,458.233459472656,128
"1211",606.32360816492,844.822,4822,459.243988037109,221
"1212",606.32360816492,844.822,4822,544.322204589844,105
"1213",568.342287416811,897.79,2538,281.248809814453,109
"1214",568.342287416811,897.79,2538,282.249420166016,194
"1215",568.342287416811,897.79,2538,283.254180908203,116
"1216",568.342287416811,897.79,2538,507.319763183594,132
"1217",568.342287416811,897.79,2538,508.328887939453,225
"1218",580.3553960891,897.79,1692,281.251281738281,256
"1219",580.3553960891,897.79,1692,506.320922851562,326
"1220",580.3553960891,897.79,1692,580.504333496094,163
"1221",979.315851483309,885.215,7051,283.260955810547,865
"1222",979.315851483309,885.215,7051,979.32373046875,618
"1223",436.251760968815,897.79,18897,78.9595108032227,186
"1224",436.251760968815,897.79,18897,152.995422363281,1037
"1225",436.251760968815,897.79,18897,153.998260498047,168
"1226",436.251760968815,897.79,18897,436.250518798828,422
"1227",478.326239092363,899.047,2821,478.327575683594,280
"1228",506.320117136207,897.79,4231,281.244995117188,519
"1229",506.320117136207,897.79,4231,506.325653076172,256
"1230",506.320117136207,897.79,4231,506.427368164062,116
"1231",524.329219263052,899.047,2821,464.309814453125,303
"1232",524.329219263052,899.047,2821,524.435852050781,128
"1233",619.303294788707,897.79,2256,96.9593734741211,186
"1234",916.594435578038,899.047,2821,395.254272460938,718
"1235",916.594435578038,899.047,2821,435.252166748047,405
"1236",916.594435578038,899.047,2821,916.610046386719,626
"1237",477.389822946387,864.965,4583,433.408325195312,256
"1238",477.389822946387,864.965,4583,477.395660400391,349
"1239",486.337591412265,899.047,5359,281.248809814453,588
"1240",548.351760864258,897.79,1692,282.251800537109,124
"1241",548.351760864258,897.79,1692,507.326141357422,202
"1242",594.47736724932,760.135,2369,594.478393554688,986
"1243",393.23601476251,899.047,4513,78.9598617553711,373
"1244",393.23601476251,899.047,4513,152.994247436523,163
"1245",393.23601476251,899.047,4513,393.240417480469,443
"1246",540.325737193046,881.43,49503,224.06803894043,635
"1247",540.325737193046,881.43,49503,242.074340820312,140
"1248",540.325737193046,881.43,49503,255.231094360352,6979
"1249",540.325737193046,881.43,49503,480.307373046875,7604
"1250",540.325737193046,881.43,49503,540.328735351562,1095
"1251",632.35203252569,892.764,2430,485.266326904297,186
"1252",959.090315376261,871.278,5182,263.037506103516,151
"1253",959.090315376261,871.278,5182,959.100341796875,879
"1254",461.262054507695,897.79,12692,179.011001586914,245
"1255",461.262054507695,897.79,12692,281.246429443359,4110
"1256",461.262054507695,897.79,12692,417.240081787109,105
"1257",461.262054507695,897.79,12692,461.265197753906,1394
"1258",578.970555569509,904.08,5545,578.4853515625,116
"1259",578.970555569509,904.08,5545,579.491455078125,280
"1260",618.303101483279,896.534,4231,96.9589614868164,570
"1261",618.303101483279,896.534,4231,618.30419921875,233
"1262",804.092352011682,887.727,11846,60.9949798583984,175
"1263",804.092352011682,887.727,11846,742.092956542969,444
"1264",804.092352011682,887.727,11846,804.095031738281,417
"1265",666.316578286855,896.534,4795,144.973358154297,128
"1266",666.316578286855,896.534,4795,152.993682861328,151
"1267",666.316578286855,896.534,4795,179.009185791016,116
"1268",666.316578286855,896.534,4795,192.987594604492,198
"1269",666.316578286855,896.534,4795,457.232788085938,1304
"1270",666.316578286855,896.534,4795,471.245300292969,116
"1271",666.316578286855,896.534,4795,483.246459960938,349
"1272",666.316578286855,896.534,4795,519.231079101562,140
"1273",356.285501504462,905.342,18449,89.023323059082,140
"1274",356.285501504462,905.342,18449,283.264099121094,141
"1275",356.285501504462,905.342,18449,284.268280029297,520
"1276",365.235524229827,907.873,2258,365.233703613281,163
"1277",451.373558226199,900.302,3385,283.263793945312,163
"1278",451.373558226199,900.302,3385,451.385559082031,140
"1279",604.305024710849,896.534,8744,78.9569931030273,116
"1280",604.305024710849,896.534,8744,218.988433837891,163
"1281",604.305024710849,896.534,8744,236.999969482422,210
"1282",604.305024710849,896.534,8744,264.048675537109,373
"1283",604.305024710849,896.534,8744,385.199157714844,210
"1284",604.305024710849,896.534,8744,401.192565917969,233
"1285",604.305024710849,896.534,8744,429.224456787109,163
"1286",604.305024710849,896.534,8744,445.218322753906,116
"1287",604.305024710849,896.534,8744,457.232788085938,326
"1288",604.305024710849,896.534,8744,472.263946533203,163
"1289",604.305024710849,896.534,8744,483.234039306641,116
"1290",604.305024710849,896.534,8744,501.24169921875,445
"1291",604.305024710849,896.534,8744,528.28955078125,373
"1292",604.305024710849,896.534,8744,560.313293457031,405
"1293",604.304848079731,885.215,3385,501.244903564453,163
"1294",604.304848079731,885.215,3385,560.320007324219,140
"1295",741.049351407389,858.687,5641,741.061828613281,403
"1296",597.495051283534,827.2,9038,579.48291015625,198
"1297",597.495051283534,827.2,9038,597.448852539062,101
"1298",597.495051283534,827.2,9038,597.497192382812,3440
"1299",419.253110172523,911.677,5935,152.993530273438,116
"1300",419.253110172523,911.677,5935,283.263427734375,885
"1301",419.253110172523,911.677,5935,419.021789550781,210
"1302",419.253110172523,911.677,5935,419.253143310547,163
"1303",442.283985246931,909.14,2131,280.233123779297,163
"1304",442.283985246931,909.14,2131,281.246154785156,116
"1305",442.283985246931,909.14,2131,282.251495361328,186
"1306",442.283985246931,909.14,2131,322.247955322266,141
"1307",442.283985246931,909.14,2131,442.393646240234,1987
"1308",423.248011738253,915.505,4874,78.9595108032227,163
"1309",423.248011738253,915.505,4874,152.993637084961,1155
"1310",423.248011738253,915.505,4874,423.257263183594,373
"1311",310.281357406072,902.821,21358,310.281280517578,3602
"1312",371.277139408462,891.507,4795,297.240356445312,250.5
"1313",371.276459730512,915.505,3553,297.242706298828,982
"1314",371.277417221676,906.607,2209,297.240112304688,489
"1315",465.280945274098,901.564,4795,303.229614257812,163
"1316",499.360591962944,910.408,2382,499.004974365234,116
"1317",567.531791467542,885.215,138696,282.367050170898,132
"1318",567.531791467542,885.215,138696,283.26383972168,30576
"1319",567.531039991029,910.408,4137,283.266174316406,280
"1320",567.531039991029,910.408,4137,420.260864257812,116
"1321",807.03780166313,916.778,2593,745.043029785156,210
"1322",807.03780166313,916.778,2593,807.041320800781,116
"1323",397.330431343868,912.947,2728,397.328063964844,349
"1324",570.335834209026,901.564,17769,125.001747131348,116
"1325",570.335834209026,901.564,17769,152.995361328125,233
"1326",570.335834209026,901.564,17769,180.017883300781,186
"1327",570.335834209026,901.564,17769,269.245452880859,638
"1328",570.335834209026,901.564,17769,423.248504638672,1215
"1329",570.335834209026,901.564,17769,433.269439697266,121
"1330",570.335834209026,901.564,17769,449.265960693359,522
"1331",570.335834209026,901.564,17769,478.287292480469,116
"1332",570.335834209026,901.564,17769,508.341064453125,163
"1333",570.335834209026,901.564,17769,570.355346679688,163
"1334",409.259880890199,920.582,1665,409.257141113281,163
"1335",409.259880890199,920.582,1665,409.365753173828,187
"1336",654.357097706205,923.123,4041,592.354736328125,116
"1337",593.473233581637,774.165,16052,575.462036132812,268
"1338",593.473233581637,774.165,16052,593.476135253906,4263
"1339",593.473314905557,849.867,6991,552.304321289062,186
"1340",593.473314905557,849.867,6991,575.46875,116
"1341",593.473314905557,849.867,6991,593.479553222656,1585
"1342",481.418558127875,868.758,5077,409.308563232422,105
"1343",481.418558127875,868.758,5077,419.421508789062,221
"1344",481.418558127875,868.758,5077,463.412658691406,245
"1345",481.418558127875,868.758,5077,481.425506591797,1008
"1346",609.355092262256,914.224,16948,152.993545532227,280
"1347",609.355092262256,914.224,16948,180.017807006836,116
"1348",609.355092262256,914.224,16948,307.262268066406,280
"1349",609.355092262256,914.224,16948,308.265930175781,579
"1350",609.355092262256,914.224,16948,461.261627197266,406
"1351",609.355092262256,914.224,16948,462.269439697266,1818
"1352",609.355092262256,914.224,16948,487.28515625,163
"1353",609.355092262256,914.224,16948,488.283508300781,781
"1354",609.355092262256,914.224,16948,489.29541015625,303
"1355",609.355092262256,914.224,16948,517.320434570312,116
"1356",609.355092262256,914.224,16948,532.329345703125,210
"1357",609.355092262256,914.224,16948,547.351257324219,303
"1358",397.365509004469,923.123,23589,379.352386474609,120
"1359",397.365509004469,923.123,23589,397.368011474609,6816
"1360",523.431697620498,928.203,1567,271.224365234375,210
"1361",523.431697620498,928.203,1567,523.434387207031,256
"1362",564.288041638546,930.754,2980,196.035446166992,399
"1363",564.288041638546,930.754,2980,236.02685546875,233
"1364",564.288041638546,930.754,2980,502.289642333984,469
"1365",595.487282643448,791.924,6794,595.490234375,1292
"1366",595.48851008205,877.605,16232,279.229125976562,186
"1367",595.48851008205,877.605,16232,577.475402832031,186
"1368",595.48851008205,877.605,16232,593.595336914062,121
"1369",595.48851008205,877.605,16232,595.4931640625,2793
"1370",138.018000469764,872.539,1225,108.023933410645,116
"1371",409.364482357507,918.049,6069,267.237274169922,163
"1372",409.364482357507,918.049,6069,297.242736816406,140
"1373",409.364482357507,918.049,6069,409.371032714844,1529
"1374",480.305794655899,930.754,176362,78.9581680297852,401
"1375",480.305794655899,930.754,176362,140.010894775391,588
"1376",480.305794655899,930.754,176362,152.997131347656,292
"1377",480.305794655899,930.754,176362,196.037322998047,3197
"1378",480.305794655899,930.754,176362,214.047698974609,522
"1379",480.305794655899,930.754,176362,282.363403320312,256
"1380",480.305794655899,930.754,176362,283.261383056641,41398
"1381",480.305794655899,930.754,176362,478.763732910156,140
"1382",480.305794655899,930.754,176362,478.803924560547,115
"1383",480.305794655899,930.754,176362,480.205200195312,116
"1384",480.305794655899,930.754,176362,480.307342529297,13376
"1385",480.305108940713,918.049,17065,214.049682617188,119
"1386",480.305108940713,918.049,17065,283.263580322266,4178
"1387",480.305108940713,918.049,17065,480.306823730469,1120
"1388",556.35802982821,934.577,1827,255.233169555664,163
"1389",556.35802982821,934.577,1827,409.233917236328,140
"1390",556.35802982821,934.577,1827,409.268188476562,303
"1391",556.35802982821,934.577,1827,494.361297607422,163
"1392",720.515465476932,912.947,9036,463.415618896484,280
"1393",720.515465476932,912.947,9036,495.439453125,556
"1394",720.515465476932,912.947,9036,660.523376464844,186
"1395",720.515465476932,912.947,9036,661.438598632812,256
"1396",720.515465476932,912.947,9036,720.521606445312,1963
"1397",556.319945205346,881.43,2325207,60.9939193725586,140
"1398",556.319945205346,881.43,2325207,78.7136688232422,153
"1399",556.319945205346,881.43,2325207,78.9595031738281,3542
"1400",556.319945205346,881.43,2325207,93.9832153320312,678
"1401",556.319945205346,881.43,2325207,95.9641876220703,142
"1402",556.319945205346,881.43,2325207,96.9700698852539,1041
"1403",556.319945205346,881.43,2325207,107.997444152832,489
"1404",556.319945205346,881.43,2325207,109.977981567383,1043
"1405",556.319945205346,881.43,2325207,110.983177185059,1043
"1406",556.319945205346,881.43,2325207,122.98365020752,233
"1407",556.319945205346,881.43,2325207,123.994583129883,363
"1408",556.319945205346,881.43,2325207,124.610374450684,243
"1409",556.319945205346,881.43,2325207,125.000175476074,8972
