"","precursor_mz","precursor_rt","precursor_intensity","mz","intensity"
"243",256.815940097666,45.047,6948,138.904541015625,132
"244",296.067885649463,43.855,5022,38.9631233215332,158
"245",296.067885649463,43.855,5022,104.106788635254,435
"246",296.067885649463,43.855,5022,236.995330810547,119
"247",296.067885649463,43.855,5022,296.065124511719,105
"248",261.011310917422,46.286,11592,80.9471054077148,748
"249",331.12345647013,47.46,6458,211.067291259766,184
"250",331.12345647013,47.46,6458,287.121795654297,158
"251",331.12345647013,47.46,6458,331.115264892578,211
"252",138.052741424824,48.62,7332,138.053359985352,105
"253",233.984045962126,61.483,1185,115.954231262207,158
"254",321.0545607187,48.62,1333,80.9459457397461,158
"255",321.0545607187,48.62,1333,203.051361083984,132
"256",298.145831686029,63.871,1232,72.0785217285156,105
"257",298.145831686029,63.871,1232,118.084281921387,158
"258",400.082899865404,53.272,907,162.048034667969,105
"259",841.135064137422,65.046,542,337.063629150391,105
"260",143.117288596641,57.911,745,84.0789947509766,105
"261",160.132557256419,59.087,2660,55.0522155761719,132
"262",160.132557256419,59.087,2660,101.062454223633,132
"263",160.132557256419,59.087,2660,160.130126953125,132
"264",404.303026979075,53.272,638,118.087074279785,105
"265",144.101352759271,50.934,6938,144.103828430176,316.5
"266",147.112427487391,36.569,2909,56.0491790771484,105
"267",147.112427487391,36.569,2909,84.0802459716797,527
"268",158.117046308829,68.569,3872,158.11491394043,158
"269",304.151413969585,63.871,2124,72.079719543457,184
"270",304.151413969585,63.871,2124,118.087348937988,237
"271",129.017731139315,65.046,2170,68.99658203125,237
"272",129.064525179375,47.46,6279,56.0492477416992,320
"273",129.064525179375,47.46,6279,66.0326232910156,212
"274",129.064525179375,47.46,6279,83.058967590332,1402
"275",129.064525179375,47.46,6279,129.066711425781,106
"276",139.001283523157,65.046,1773,68.99658203125,184
"277",192.122833154686,48.62,10797,87.0434646606445,132
"278",192.122833154686,48.62,10797,102.088844299316,158
"279",192.122833154686,48.62,10797,133.046020507812,105
"280",192.122833154686,48.62,10797,192.124053955078,395
"281",229.124265352207,52.094,5884,70.0642738342285,105
"282",281.135331805356,68.569,5921,152.030975341797,448
"283",281.135331805356,68.569,5921,152.053619384766,105
"284",281.135331805356,68.569,5921,199.113510131836,105
"285",281.135331805356,68.569,5921,217.12483215332,316
"286",281.135331805356,68.569,5921,245.122619628906,211
"287",281.135331805356,68.569,5921,263.129058837891,580
"288",407.030996686196,65.046,8613,215.013305664062,395
"289",383.056141261502,65.046,837,203.053375244141,211
"290",383.056141261502,65.046,837,215.013305664062,105
"291",696.095770093567,65.046,465,191.019622802734,119
"292",719.104488620089,65.046,879,215.013427734375,369
"293",219.0965337794,52.094,5639,84.0426025390625,105
"294",377.05683034581,65.046,923,142.025115966797,105
"295",488.091071022683,69.759,1289,152.029235839844,158
"296",673.121691214394,72.076,6115,169.035507202148,1778
"297",673.121691214394,72.076,6115,337.063018798828,619
"298",390.996755974714,73.238,1770,265.961181640625,132
"299",390.996755974714,73.238,1770,390.981567382812,264
"300",505.07989170217,72.076,5679,169.033721923828,1003
"301",527.06862373247,72.076,3839,191.017288208008,1086
"302",527.06862373247,72.076,3839,359.043060302734,132
"303",695.093290146358,73.238,2320,191.017303466797,533
"304",695.093290146358,73.238,2320,359.04541015625,132
"305",359.041621013098,73.238,5039,191.017303466797,581
"306",254.130629175913,76.705,524,137.044540405273,105
"307",295.065077351749,76.705,9080,159.027221679688,1001
"308",163.121089722723,69.759,1225,117.055015563965,132
"309",163.121089722723,69.759,1225,130.063507080078,211
"310",273.08512234158,75.55,24548,94.0392608642578,158
"311",273.08512234158,75.55,24548,110.03441619873,237
"312",273.08512234158,75.55,24548,119.034698486328,421
"313",273.08512234158,75.55,24548,137.044540405273,8864
"314",104.051875001846,69.759,16901,34.9936904907227,290
"315",104.051875001846,69.759,16901,44.9778022766113,211
"316",104.051875001846,69.759,16901,45.9856338500977,211
"317",104.051875001846,69.759,16901,56.0492553710938,343
"318",104.051875001846,69.759,16901,61.0104103088379,1281
"319",132.065175616864,88.369,1566,44.0476112365723,132
"320",132.065175616864,88.369,1566,86.0958709716797,132
"321",132.065175616864,88.369,1566,90.0538940429688,105
"322",132.06550958187,88.369,1566,44.0476112365723,132
"323",132.06550958187,88.369,1566,86.0958709716797,132
"324",132.06550958187,88.369,1566,90.0538940429688,105
"325",193.033970679449,79.007,1372,68.995475769043,211
"326",193.033970679449,79.007,1372,111.008598327637,184
"327",248.149246559438,81.325,769,85.0283660888672,105
"328",305.075699769447,75.55,2568,137.044540405273,448
"329",337.072974399892,72.076,30979,141.039932250977,448
"330",337.072974399892,72.076,30979,169.03581237793,4515
"331",339.082643679687,73.238,880,159.028991699219,158
"332",348.993934595663,82.49,740,219.947738647461,105
"333",351.058570994182,77.86,1747,159.027435302734,105
"334",361.063548643514,65.046,18531,126.029426574707,171
"335",361.063548643514,65.046,18531,141.041900634766,329
"336",361.063548643514,65.046,18531,152.006622314453,264
"337",361.063548643514,65.046,18531,169.035842895508,4269
"338",407.038260061131,79.007,2333,215.015228271484,290
"339",411.15286893397,84.837,796,231.085083007812,132
"340",429.032654762268,79.007,1098,236.99543762207,158
"341",130.085621327901,68.569,15027,39.020622253418,132
"342",130.085621327901,68.569,15027,41.0374717712402,211
"343",130.085621327901,68.569,15027,56.0493812561035,593
"344",130.085621327901,68.569,15027,84.0428848266602,2930
"345",130.085621327901,68.569,15027,84.0791473388672,490
"346",130.085621327901,68.569,15027,130.049041748047,237
"347",274.090366148757,47.46,6459,143.031677246094,105
"348",298.084430334953,72.076,6080,84.0434379577637,131.5
"349",298.084430334953,72.076,6080,130.049781799316,184.5
"350",298.084430334953,72.076,6080,169.033851623535,303.5
"351",316.111388622402,47.46,10406,136.045928955078,158
"352",332.110117851855,82.49,1331,203.051040649414,158
"353",366.045084306159,81.325,533,236.997253417969,105
"354",215.13311011759,75.55,1330,72.0796813964844,158
"355",259.099072856207,70.917,11156,84.0427856445312,158
"356",259.099072856207,70.917,11156,130.048904418945,158
"357",259.098207750827,82.49,4168,84.0426254272461,448
"358",259.098207750827,82.49,4168,130.050476074219,659
"359",302.12714816722,81.325,5319,143.028060913086,105
"360",302.12714816722,81.325,5319,182.076019287109,158
"361",153.040752321631,89.552,16173,55.0281143188477,343
"362",153.040752321631,89.552,16173,81.0081405639648,290
"363",153.040752321631,89.552,16173,82.0386199951172,237
"364",153.040752321631,89.552,16173,83.0241241455078,107
"365",153.040752321631,89.552,16173,110.034355163574,1396
"366",153.040752321631,89.552,16173,136.014587402344,1123
"367",153.040752321631,89.552,16173,153.040908813477,422
"368",175.027800723749,63.871,2355,68.99658203125,264
"369",175.027800723749,63.871,2355,111.006912231445,145
"370",175.022917353337,79.007,1852,68.9965438842773,105
"371",383.109230541929,46.286,45551,203.053375244141,1740
"372",383.112405708418,60.268,4303,203.051322937012,582
"373",220.117935032726,80.162,542,220.121871948242,105
"374",598.149864608177,94.277,1020,417.073852539062,316
"375",104.106572095638,46.286,126867,42.0331001281738,132
"376",104.106572095638,46.286,126867,44.0484962463379,601
"377",104.106572095638,46.286,126867,45.0326461791992,872
"378",104.106572095638,46.286,126867,45.0563468933105,361
"379",104.106572095638,46.286,126867,58.0645294189453,1264
"380",104.106572095638,46.286,126867,59.0720024108887,132
"381",104.106572095638,46.286,126867,59.8966827392578,109
"382",104.106572095638,46.286,126867,60.0793800354004,1355
"383",104.106572095638,46.286,126867,104.106735229492,1675
"384",511.133459844175,101.173,649,267.063873291016,105
"385",262.128129241631,68.569,17889,85.0266532897949,131.5
"386",262.128129241631,68.569,17889,244.114189147949,144.5
"387",262.128129241631,68.569,17889,262.131072998047,158
"388",426.153181133505,100.021,3579,136.075668334961,119
"389",426.153181133505,100.021,3579,165.052398681641,224
"390",426.153181133505,100.021,3579,182.080062866211,382
"391",453.052771337568,96.579,1446,182.081924438477,105
"392",453.052771337568,96.579,1446,271.979888916016,105
"393",202.124613921725,82.49,3018,70.0637359619141,119
"394",448.128193455195,100.021,1090,267.059356689453,105
"395",147.043134261668,94.277,5697,65.0378265380859,184.5
"396",147.043134261668,94.277,5697,91.0547065734863,495.5
"397",147.043134261668,94.277,5697,119.048614501953,382.5
"398",245.076978850169,101.173,3136,113.032814025879,448
"399",390.175844345798,98.869,2179,136.07568359375,105
"400",390.175844345798,98.869,2179,165.054244995117,132
"401",390.175844345798,98.869,2179,182.080108642578,193
"402",170.061508722382,34.142,5115,68.9812088012695,374
"403",170.061508722382,34.142,5115,86.9905776977539,237
"404",204.123177275858,53.272,104412,60.079381942749,151.5
"405",204.123177275858,53.272,104412,85.0276985168457,1987
"406",204.123177275858,53.272,104412,204.123176574707,165
"407",204.123200549864,68.569,106519,43.0170860290527,105
"408",204.123200549864,68.569,106519,57.0328903198242,290
"409",204.123200549864,68.569,106519,60.0796203613281,505
"410",204.123200549864,68.569,106519,84.0791473388672,271
"411",204.123200549864,68.569,106519,84.7657012939453,109
"412",204.123200549864,68.569,106519,84.7735061645508,118
"413",204.123200549864,68.569,106519,85.0272979736328,7030
"414",204.123200549864,68.569,106519,144.099563598633,237
"415",204.123200549864,68.569,106519,145.048950195312,474
"416",204.123200549864,68.569,106519,204.123352050781,803
"417",130.049700176884,70.917,54236,39.0212669372559,250
"418",130.049700176884,70.917,54236,41.0381355285645,559
"419",130.049700176884,70.917,54236,56.0480690002441,897
"420",130.049700176884,70.917,54236,84.0439147949219,5430
"421",130.049700176884,70.917,54236,130.048797607422,342
"422",113.033166974815,101.173,2890,96.0083160400391,145
"423",385.134617277042,95.426,2636,204.064727783203,224
"424",313.160603014461,95.426,3024,86.0946044921875,119
"425",313.160603014461,95.426,3024,136.075531005859,211
"426",313.160603014461,95.426,3024,165.05403137207,145
"427",313.160603014461,95.426,3024,182.079864501953,171
"428",363.147533146531,94.277,19845,119.048622131348,145
"429",363.147533146531,94.277,19845,123.043891906738,264
"430",363.147533146531,94.277,19845,136.075668334961,916
"431",363.147533146531,94.277,19845,147.042739868164,167
"432",363.147533146531,94.277,19845,165.054122924805,910
"433",363.147533146531,94.277,19845,182.081878662109,1209
"434",284.018626913414,133.602,829,152.057037353516,610
"435",136.039484277179,134.78,1507,92.0487976074219,105
"436",559.183827172949,137.163,2650,159.027160644531,356
"437",559.183827172949,137.163,2650,291.069641113281,592
"438",312.096187178648,132.421,15367,85.027229309082,145
"439",312.096187178648,132.421,15367,104.052093505859,171
"440",312.096187178648,132.421,15367,118.050514221191,145
"441",312.096187178648,132.421,15367,133.031448364258,382
"442",312.096187178648,132.421,15367,146.062942504883,145
"443",312.096187178648,132.421,15367,150.057189941406,329
"444",312.096187178648,132.421,15367,192.0673828125,132
"445",312.096187178648,132.421,15367,276.095336914062,171
"446",203.081157745854,134.78,2447,130.063430786133,448
"447",203.081157745854,134.78,2447,157.075698852539,329
"448",244.065437784632,135.967,1725,107.07186126709,145
"449",244.065437784632,135.967,1725,135.067260742188,132
"450",150.058586264327,69.759,101338,56.0480690002441,211
"451",150.058586264327,69.759,101338,61.0094985961914,238
"452",150.058586264327,69.759,101338,133.031448364258,106
"453",334.148499661065,109.289,837,203.049270629883,105
"454",131.692786949249,110.434,1362,39.0231285095215,145
"455",131.692786949249,110.434,1362,41.0373306274414,446
"456",131.692786949249,110.434,1362,43.0540084838867,682
"457",131.692786949249,110.434,1362,44.0486068725586,1181
"458",131.692786949249,110.434,1362,86.0959396362305,2603
"459",131.691760737657,95.426,817,39.0231742858887,240
"460",131.691760737657,95.426,817,41.0382843017578,433
"461",131.691760737657,95.426,817,44.0486526489258,848
"462",131.691760737657,95.426,817,55.0523262023926,105
"463",131.691760737657,95.426,817,56.0492935180664,105
"464",131.691760737657,95.426,817,57.0562705993652,184
"465",131.691760737657,95.426,817,69.0682830810547,542
"466",131.691760737657,95.426,817,86.0946731567383,2399
"467",241.155085650746,120.764,1835,241.153915405273,277
"468",146.081540349081,134.78,1314,86.0590972900391,132
"469",418.318502632838,96.579,1434,132.101165771484,211
"470",312.151067112971,112.722,4637,86.0959701538086,264
"471",312.151067112971,112.722,4637,132.101272583008,258
"472",165.053997953449,123.067,3490,77.0370330810547,198
"473",165.053997953449,123.067,3490,91.0514297485352,105
"474",165.053997953449,123.067,3490,95.0488815307617,145
"475",165.053997953449,123.067,3490,123.042510986328,132
"476",185.09112886347,132.421,1658,70.0637817382812,119
"477",241.157480210163,77.86,1947,241.153678894043,197.5
"478",261.098631059073,118.464,2793,114.065483093262,403
"479",326.108784749727,143.091,3683,150.054389953613,474.5
"480",153.06508853947,135.967,16362,53.037971496582,105
"481",153.06508853947,135.967,16362,78.0332794189453,250
"482",153.06508853947,135.967,16362,80.0487747192383,184
"483",153.06508853947,135.967,16362,92.0501480102539,395
"484",153.06508853947,135.967,16362,108.043319702148,763
"485",153.06508853947,135.967,16362,110.059684753418,448
"486",153.06508853947,135.967,16362,122.02294921875,119
"487",153.06508853947,135.967,16362,136.039398193359,650
"488",153.06508853947,135.967,16362,153.065460205078,1412
"489",162.112375098512,47.46,151239,43.0177936553955,1296
"490",162.112375098512,47.46,151239,44.0485305786133,245.5
"491",162.112375098512,47.46,151239,45.0573310852051,145
"492",162.112375098512,47.46,151239,57.0316123962402,486
"493",162.112375098512,47.46,151239,58.0645599365234,301.5
"494",162.112375098512,47.46,151239,60.0794124603271,1175.5
"495",162.112375098512,47.46,151239,85.0284156799316,1429
"496",162.112375098512,47.46,151239,102.090965270996,1004
"497",162.112375098512,47.46,151239,103.03723526001,2277
"498",162.112375098512,47.46,151239,162.112152099609,2115.5
"499",169.035470356417,72.076,197576,43.0285339355469,990
"500",169.035470356417,72.076,197576,44.0125331878662,164.5
"501",169.035470356417,72.076,197576,53.01318359375,364.5
"502",169.035470356417,72.076,197576,55.0287132263184,516.5
"503",169.035470356417,72.076,197576,69.0072212219238,740
"504",169.035470356417,72.076,197576,70.0389289855957,1358
"505",169.035470356417,72.076,197576,96.0179595947266,1634.5
"506",169.035470356417,72.076,197576,98.0339851379395,1222
"507",169.035470356417,72.076,197576,123.029850006104,103
"508",169.035470356417,72.076,197576,124.012577056885,643
"509",169.035470356417,72.076,197576,126.028614044189,1565
"510",169.035470356417,72.076,197576,141.040176391602,3440
"511",169.035470356417,72.076,197576,151.025093078613,211.5
"512",169.035470356417,72.076,197576,152.008323669434,1943
"513",169.035470356417,72.076,197576,169.035789489746,3227
"514",169.03558865799,63.871,144363,43.0282020568848,707
"515",169.03558865799,63.871,144363,44.0112571716309,135
"516",169.03558865799,63.871,144363,53.012279510498,264
"517",169.03558865799,63.871,144363,55.0272674560547,211
"518",169.03558865799,63.871,144363,69.0073318481445,448
"519",169.03558865799,63.871,144363,70.0378570556641,675
"520",169.03558865799,63.871,144363,96.019416809082,881
"521",169.03558865799,63.871,144363,98.0326538085938,580
"522",169.03558865799,63.871,144363,124.012603759766,422
