"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample"
"CP0231",402.229282244872,402.220281841568,402.233590927891,214.035,208.94,219.129,2239.5422,1986.56388571428,548,20,1
"CP0232",112.050015364218,112.049416945818,112.050914868756,202.827,197.733,207.921,16672.662,16389.9174648648,3109,119,1
"CP0233",180.088015412276,180.086420800316,180.097324503172,137.619,122.336,151.883,38608.7592413793,36334.1421964867,5871,82,1
"CP0234",285.10770070279,285.096748339854,285.116056470308,225.242,221.167,231.356,2874.3169,2801.53832857143,577,38,1
"CP0235",314.164063753109,314.150717745217,314.185998016463,178.374,163.091,194.676,9032.29112903225,6053.11241935483,935,16,1
"CP0236",378.16083812581,378.148287712533,378.17075344478,147.808,141.694,153.921,17179.9539166667,16407.906202381,2891,53,1
"CP0237",228.088031962817,228.085472774242,228.096192758612,230.337,226.261,234.412,3151.380375,2921.6240625,840,28,1
"CP0238",247.097988658703,247.08956224681,247.106323778139,230.337,226.261,234.412,6431.13900000001,6236.09721428572,1943,75,1
"CP0239",283.053894437147,283.050066536856,283.065782269326,230.337,199.77,248.676,2679.64125,2584.15810714286,717,46,1
"CP0240",291.160460182304,291.155109720326,291.169376729344,231.356,226.261,234.412,2870.170875,2727.62657981928,896,35,1
"CP0241",322.053863394463,322.052201257452,322.055362341681,226.261,218.11,234.412,8428.134,8371.05244879518,1291,86,1
"CP0242",342.156905143617,342.139030288765,342.175815740714,226.261,214.035,237.469,4977.17782608696,4015.34497868713,595,14,1
"CP0243",489.183683798284,489.181544333626,489.200404200687,230.337,226.261,234.412,2021.448,1965.55542857143,538,36,1
"CP0244",290.15870802184,290.152139435079,290.171312018424,230.337,226.261,234.412,14017.68225,13635.1674642857,4017,118,1
"CP0245",246.097573301493,246.097142010726,246.099392724362,230.337,226.261,234.412,18300.013875,18112.0314375,8025,327,1
"CP0246",248.095736954451,248.083473300683,248.097272693648,231.356,227.28,235.431,1774.88025,1456.99125,897,38,1
"CP0247",304.141434844319,304.127924495285,304.151960004818,230.337,226.261,234.412,4399.50225000001,3929.21866071429,1255,36,1
"CP0248",284.10147296411,284.095653828458,284.112930498185,226.261,215.053,237.469,19956.3534545455,19597.6974545455,3666,136,1
"CP0249",367.095224722166,367.089858321349,367.107677693887,232.374,229.318,234.412,11740.6512,11698.7348571428,2694,148,1
"CP0250",367.093399470635,367.092375626403,367.094797605465,237.469,234.412,243.582,17288.5066666666,17218.64,3380,186,1
"CP0251",367.092458839157,367.090637976638,367.093022523001,198.751,194.676,202.827,18089.10675,18026.2276071429,3067,169,1
"CP0252",367.089098143854,367.078977313833,367.094975838078,226.261,223.205,229.318,13787.8715,13738.9675,2683,148,1
"CP0253",367.093037642814,367.090705599446,367.095666711738,109.09,105.015,113.166,22754.535375,22691.6562321428,3316,182,1
"CP0254",367.094255743737,367.090526074063,367.108687022094,156.978,133.543,179.393,94345.0355555555,94023.6488888889,3417,188,1
"CP0255",367.09731493836,367.092466967051,367.113506655752,219.129,214.035,223.205,24016.23,23946.3633333334,3400,187,1
"CP0256",367.114272742057,367.114272742057,367.114272742057,59.165,56.109,62.222,16519.3636666667,16470.4596666667,2972,130,1
"CP0257",367.095122753573,367.093355618886,367.099023997888,79.543,75.467,84.637,24775.3022222222,24705.4355555556,4100,226,1
"CP0258",367.09368912642,367.090668402498,367.095672112359,118.26,113.166,121.317,20461.04775,20398.1686071428,3091,170,1
"CP0259",367.095177186079,367.09345306432,367.096854862618,101.958,96.864,105.015,23888.54325,23825.6641071428,3285,177,1
"CP0260",367.090789103934,367.080238444806,367.096022941437,124.373,121.317,129.468,14729.875875,14666.9967321429,2674,147,1
"CP0261",367.096377787528,367.091891746294,367.109971166696,210.978,207.921,214.035,15876.02,15827.108,3017,166,1
"CP0262",139.049268136989,139.047453848189,139.050631352235,243.582,241.544,247.658,2102.19699999999,1861.98309638553,954,19,1
"CP0263",227.083397221164,227.083162238222,227.084907655045,230.337,226.261,234.412,17755.934625,17609.216625,5412,263,1
"CP0264",267.088222782429,267.077016799175,267.093673554127,230.337,226.261,234.412,8515.75725000001,8095.25298214287,2689,76,1
"CP0265",306.088481106158,306.0769680101,306.100774259023,226.261,210.978,240.525,22696.1714482759,22561.6816551724,3615,208,1
"CP0266",128.081602234614,128.081493041341,128.081805622812,187.544,182.449,192.638,19848.172,18948.4139870748,3013,40,1
"CP0267",152.059783656649,152.056383086209,152.06691988623,225.242,220.148,229.318,9628.50000000002,8730.17962962965,2018,31,1
"CP0268",152.069855583805,152.062748539451,152.070962585383,101.958,86.675,118.26,141307.214516129,138232.580332661,14565,239,1
"CP0269",152.056517277131,152.055118871881,152.057077159648,141.694,136.6,147.808,32522.5592727273,31357.0546363636,5538,90,1
"CP0270",159.02680882406,159.024888018252,159.028782553701,130.487,126.411,136.6,17611.6865,17243.6937833333,2819,55,1
"CP0271",303.145277515936,303.133660272236,303.149800864848,230.337,226.261,234.412,20752.446,20466.2149017857,5333,198,1
"CP0272",245.095548110616,245.09357875265,245.095883039386,230.337,226.261,234.412,79244.0220000001,79015.6860397352,21657,622,1
"CP0273",245.096880435154,245.095291794778,245.109037996406,230.337,226.261,234.412,79289.8713750001,79012.5861870969,21657,561,1
"CP0274",453.162730982805,453.153173705882,453.172196954239,249.695,245.62,252.752,1429.45657142857,1253.94922203098,659,19,1
"CP0275",59.0517442973071,59.0510315209185,59.0531420311348,244.601,241.544,250.714,17016.4633333333,17007.2933333333,2344,2343,1
"CP0276",59.0513463566811,59.0497726223269,59.053205185016,252.752,250.714,254.79,5063.41099999999,5059.33499999999,1550,1549,1
"CP0277",509.167737162697,509.159228815543,509.174494638622,249.695,245.62,253.771,3881.91374999999,3824.50235869564,1161,55,1
"CP0278",113.08875878998,113.085055500668,113.091132838782,249.695,245.62,253.771,2575.71599999999,2496.85753012048,669,34,1
"CP0279",173.147220386833,173.146532798763,173.150150871152,262.941,257.846,268.035,8043.19660000002,7990.79602857145,1572,113,1
"CP0280",131.099924257473,131.097285084379,131.101858526166,249.695,244.601,256.827,8239.30516666667,7964.22016666667,1648,43,1
"CP0281",136.054405383606,136.052498175829,136.055904325813,125.392,112.147,137.619,54856.4992,52999.4924307692,4988,77,1
"CP0282",136.059430887749,136.055680792802,136.063238656281,125.392,109.09,145.77,59036.46,56233.9568100359,4988,72,1
"CP0283",286.229438706638,286.217809586256,286.234126200937,274.148,269.054,279.243,4223.34050000001,4088.84570000001,681,37,1
"CP0284",145.132708944716,145.132207926146,145.135666514153,281.28,276.186,286.375,4759.28190000001,4734.46440714287,1113,134,1
"CP0285",104.106899697675,104.106506293355,104.107970685055,270.073,264.978,275.167,10143.1495,10077.5032285714,1866,128,1
"CP0286",124.024525301485,124.022518831575,124.027044359688,264.978,260.903,268.035,2051.97828571429,2044.84628571429,661,660,1
"CP0287",124.025129176783,124.022478889585,124.03031054716,281.28,275.167,291.469,3057.643875,3041.341875,344,343,1
"CP0288",285.222944927515,285.213494308061,285.230268629626,274.148,269.054,279.243,23838.1844,23818.9708571429,4402,686,1
"CP0289",112.087339995848,112.086585490844,112.088308610059,248.676,244.601,256.827,29257.8368333333,28517.0722261905,5006,60,1
"CP0290",127.090353284941,127.086515268792,127.098528969199,175.317,167.166,182.449,60991.3964000001,60316.033352381,6321,114,1
"CP0291",127.091702939162,127.085970371901,127.098355878652,185.506,182.449,188.563,26376.8149999999,26081.3049999999,4525,81,1
"CP0292",170.080343150211,170.079665712565,170.081652605797,98.902,94.826,108.071,763312.406538462,762475.933846154,92208,1233,1
"CP0293",172.14385983639,172.143707419444,172.144064503711,262.941,257.846,268.035,98452.2314000002,98175.2361571431,18892,532,1
"CP0294",312.123562534265,312.113297390587,312.131988723634,137.619,130.487,145.77,204268.502533334,202346.119461905,38066,285,1
"CP0295",368.103963550878,368.098260164098,368.117087469494,256.827,252.752,260.903,6291.55312500001,5317.01225000001,2092,14,1
"CP0296",380.074467421995,380.061485741191,380.081573849441,248.676,244.601,252.752,3766.780875,3621.60783578432,950,36,1
"CP0297",438.139805847216,438.123118065477,438.155851171539,255.809,251.733,260.903,7149.54333333335,7079.67666666668,1278,73,1
"CP0298",70.0662360625267,70.0656609682493,70.066825615346,248.676,244.601,256.827,26068.8885,25052.8994097222,3642,49,1
"CP0299",130.09720706426,130.096028548828,130.097816338014,248.676,244.601,255.809,120276.104727273,119189.507260401,19698,70,1
"CP0300",170.126286188502,170.113046607337,170.130774577763,249.695,244.601,255.809,5304.44072727273,5036.32207792208,762,22,1
"CP0301",219.094201058479,219.085741435402,219.101696799249,291.469,283.318,293.507,2183.5027,2057.74132857143,1157,41,1
"CP0302",337.125862569129,337.121457808536,337.139292862277,78.524,55.09,99.92,241930.189318182,215870.429756871,15971,56,1
"CP0303",337.144273946563,337.138292977171,337.160205901849,74.448,66.297,92.788,213191.416923077,195204.479327653,15653,46,1
"CP0304",340.083665281847,340.081227292541,340.092828779201,256.827,252.752,264.978,5652.48733333333,5438.67788095238,723,21,1
"CP0305",340.080633307187,340.079406151263,340.082007521721,291.469,288.413,293.507,1780.8624,1698.63068571428,578,16,1
"CP0306",449.162807101689,449.137230106135,449.169618120721,257.846,252.752,276.186,4233.40304347826,4193.23047204968,323,48,1
"CP0307",449.145045643069,449.143669136146,449.152722818705,291.469,284.337,293.507,2672.54555555556,2656.82555555556,1157,180,1
"CP0308",152.062213120538,152.054904416127,152.068820317632,292.488,288.413,294.526,3982.6195,3878.6985,1196,23,1
"CP0309",367.092683730983,367.092168098413,367.094753236567,256.827,252.752,260.903,60765.7050000001,55105.3449375001,15006,26,1
"CP0310",380.067361682219,380.064193926526,380.070296501056,301.658,297.583,306.752,7937.29766666665,7710.69238095237,1645,45,1
"CP0311",297.158299374043,297.151985358425,297.159400241962,297.583,290.45,301.658,22193.8778181819,21405.2421818182,6085,114,1
"CP0312",438.122127345914,438.11726537241,438.131880956984,301.658,298.601,306.752,3173.795625,3046.29069642858,660,23,1
"CP0313",277.055382096485,277.050960026046,277.060767973268,295.545,293.507,300.639,8583.87142857143,8421.87314285715,2392,80,1
"CP0314",261.084581349737,261.078186713429,261.089583137677,296.564,293.507,301.658,14971.34925,14794.9383214286,3043,124,1
"CP0315",261.086893088138,261.085507880964,261.089959009571,305.734,301.658,309.809,3955.27275000001,3756.81045535715,892,36,1
"CP0316",239.103554228599,239.10131349634,239.106301705418,295.545,291.469,301.658,59197.0711000001,58844.8228142858,13154,326,1
"CP0317",239.108745684113,239.104150887425,239.116070006722,305.734,301.658,309.809,16726.870875,16409.8551964286,3027,74,1
"CP0318",206.127269269967,206.122717044283,206.131331016333,295.545,287.394,303.696,26819.846625,26231.354245482,5425,146,1
"CP0319",205.124724908354,205.123470052364,205.12599995833,294.526,289.432,299.62,182184.8724,181749.408171428,46685,1087,1
"CP0320",159.145957005284,159.145315549339,159.147095092069,294.526,290.45,301.658,51030.0240000001,50974.1295584417,7175,596,1
"CP0321",131.091717199294,131.087265959934,131.096205716198,302.677,297.583,310.828,6107.98269230767,5988.77769230767,1051,31,1
"CP0322",84.0803895410777,84.0794915213394,84.0808903568364,302.677,298.601,306.752,5173.84725000001,5165.69625000001,1066,1065,1
"CP0323",84.0820536283803,84.0783092943098,84.0853994900768,329.168,325.092,334.262,1378.55666666667,1368.36777777778,215,214,1
"CP0324",84.082179564651,84.0808685135818,84.084071597565,319.998,317.96,325.092,1010.70628571429,1002.55542857143,165,164,1
"CP0325",84.0804889352833,84.0795942185539,84.0809292431174,338.338,334.262,340.375,745.786,739.673,201,200,1
"CP0326",127.094508975899,127.089546850435,127.100063903327,322.036,270.073,323.054,11086.27425,11039.4064423077,1320,271,1
"CP0327",127.095161547314,127.089527052507,127.100000907385,337.319,333.243,340.375,964.857714285715,957.725714285715,196,195,1
"CP0328",190.100476472752,190.095951533037,190.106163265988,317.96,313.885,322.036,1463.1045,1453.934625,246,245,1
"CP0329",190.098349359151,190.095631035424,190.10731801691,331.205,322.036,335.281,2395.30730769231,2381.04346153846,238,237,1
"CP0330",190.104796740848,190.095670974661,190.107092787078,299.62,298.601,305.734,1701.73,1694.597,681,680,1
"CP0331",190.101518675539,190.093844593184,190.111254894272,338.338,335.281,340.375,776.325599999999,771.231599999999,281,280,1
"CP0332",190.100119533382,190.092883781329,190.105499275179,310.828,305.734,313.885,1357.1415,1347.971625,270,269,1
"CP0333",266.156553647392,266.145900675779,266.160956757522,333.243,327.13,338.338,6672.83563636365,6525.23937662339,1064,47,1
"CP0334",269.034242992163,269.031291205062,269.045379314624,319.998,298.601,340.375,16827.7898536585,16787.0347317073,692,539,1
"CP0335",281.100123257302,281.093233055768,281.104167109285,338.338,334.262,340.375,1747.29916666667,1741.18616666667,609,608,1
"CP0336",281.098952679139,281.086014600057,281.111151360579,308.79,299.62,321.017,3511.14580952381,3489.74880952381,460,459,1
"CP0337",367.0956145074,367.090154173435,367.11039947358,328.149,305.734,340.375,38192.7213529412,38158.0803529412,1886,1598,1
"CP0338",367.094924557979,367.09197900716,367.100235287106,299.62,296.564,301.658,8859.48479999999,8854.39079999999,3043,3042,1
"CP0339",391.085937060661,391.083193465261,391.092474052312,299.62,297.583,302.677,1695.2832,1649.4372,660,19,1
"CP0340",424.360928977616,424.342139654998,424.377455826906,313.885,283.318,340.375,9368.555625,9318.63075,613,612,1
"CP0341",130.085987988531,130.084990759705,130.086370973223,302.677,296.564,307.771,65503.8961818181,64368.2411862186,10822,35,1
"CP0342",157.16922091533,157.167378954565,157.171105594163,299.62,297.583,303.696,1812.5045,1806.3915,571,570,1
"CP0343",157.169316592454,157.167537685783,157.171280168554,330.187,319.998,341.394,3227.73942857143,3206.34342857143,216,214,1
"CP0344",297.051769657869,297.046053177105,297.06049994969,322.036,316.941,325.092,2467.71525,2458.545375,334,333,1
"CP0345",297.048571094159,297.047654817884,297.050350088241,301.658,299.62,308.79,2811.11444444445,2801.94444444445,621,620,1
"CP0346",297.044962341128,297.034796956558,297.050751479527,340.375,337.319,341.394,863.899999999998,859.824999999998,433,432,1
"CP0347",297.046115709478,297.040971100226,297.05082408456,312.866,308.79,316.941,2301.63862499999,2292.46874999999,309,308,1
"CP0348",297.048718132407,297.045664478366,297.050598948897,328.149,325.092,332.224,1879.79142857143,1871.64057142857,372,371,1
"CP0349",297.047891903862,297.045829047742,297.050365740543,335.281,332.224,337.319,1121.91900000001,1115.80500000001,264,263,1
"CP0350",302.161322899372,302.148180117889,302.168934798816,322.036,317.96,325.092,961.801142857144,953.650285714286,168,167,1
"CP0351",302.150915542085,302.144301952038,302.167593144167,339.356,326.111,341.394,2390.2612,2374.9782,649,648,1
"CP0352",302.149991942697,302.141204765798,302.177598104275,301.658,299.62,307.771,1031.1015,1022.9505,307,306,1
"CP0353",302.159971201515,302.155950208694,302.164265356113,313.885,310.828,317.96,1079.98857142857,1071.83771428572,227,226,1
"CP0354",144.923979315859,144.922000139217,144.928792863284,340.375,331.205,342.413,2648.14472727273,2256.59251948052,1194,22,1
"CP0355",204.122930605887,204.122620267129,204.123126466357,294.526,289.432,299.62,1588699.4004,1586934.3294,301616,2191,1
"CP0356",204.122930605887,204.122620267129,204.123126466357,294.526,289.432,299.62,1589069.2248,1587652.68528,301616,2288,1
"CP0357",204.122930605887,204.122620267129,204.123126466357,294.526,289.432,299.62,1589069.2248,1587468.25337143,301616,2256,1
"CP0358",204.122930605887,204.122620267129,204.123126466357,294.526,289.432,299.62,1589069.2248,1587181.54513846,301616,3127,1
"CP0359",309.04031108561,309.038444727553,309.042748211393,256.827,252.752,260.903,43403.0561250001,42011.2000982143,7688,25,1
"CP0360",116.101304722417,116.095989095264,116.105166984874,341.394,337.319,343.432,5053.41333333333,4855.73511646586,2633,31,1
"CP0361",354.212160654729,354.208631682446,354.221906097007,342.413,337.319,345.47,9552.97200000001,9376.74345180724,2392,36,1
"CP0362",157.131762328316,157.127142989573,157.133736523641,344.451,339.356,348.526,12667.8455555556,12479.9157965194,3222,39,1
"CP0363",537.162369773593,537.154441070858,537.166583338916,100.939,96.864,103.996,12845.7508571428,12837.6,2238,2237,1
"CP0364",537.169927291204,537.143000723974,537.191704361954,170.223,166.147,175.317,12700.45,12690.2611111111,1631,1630,1
"CP0365",537.161664604034,537.15146274986,537.164540146397,294.526,291.469,301.658,18192.4595,18181.2516,3587,3586,1
"CP0366",537.164446923708,537.15706530767,537.180194762995,344.451,336.3,347.507,14961.345,14950.138,2148,2147,1
"CP0367",537.160916188881,537.148930930116,537.164571132875,36.75,32.675,39.807,9553.82342857144,9545.67257142858,1421,1420,1
"CP0368",537.166757674745,537.16369829254,537.171016603078,74.448,69.354,76.486,11450.9354285714,11442.7845714286,1991,1990,1
"CP0369",537.16280160451,537.160516284089,537.164462039323,133.543,129.468,136.6,10883.432,10875.2811428572,1831,1830,1
"CP0370",537.168972621057,537.162862247304,537.184640679,199.77,194.676,202.827,9597.80250000001,9588.63262500001,1331,1330,1
"CP0371",537.161707053648,537.139762429759,537.169194411064,258.865,249.695,268.035,21044.1311111111,21024.7722222223,1330,1301,1
"CP0372",537.163548453474,537.149075830518,537.171012661668,233.393,226.261,239.507,15026.0586153846,15011.7936923077,1448,1447,1
"CP0373",537.164753429386,537.147452355393,537.182072994199,51.014,42.863,64.26,24389.5232857143,24367.1073809524,1424,1423,1
"CP0374",537.164738030776,537.163551107673,537.166820487359,9.24,7.203,12.297,6823.9224,6817.8096,1280,1279,1
"CP0375",537.171957923497,537.160737033869,537.189706742118,23.505,22.486,30.637,10853.0565,10843.886625,1312,1567,1
"CP0376",537.164630496386,537.155664382216,537.171601436358,110.109,103.996,112.147,13159.7895,13150.619625,1810,1809,1
"CP0377",537.164617821664,537.161862541361,537.167389553316,152.902,146.789,160.034,16074.3357692308,16060.0719230769,1419,1418,1
"CP0378",537.160233506596,537.144874720234,537.165418833651,180.412,175.317,184.487,12004.5488888889,11994.36,1386,1385,1
"CP0379",537.166383932367,537.159078044645,537.181001396008,189.582,185.506,194.676,10890.9033333333,10880.7144444444,1393,1392,1
"CP0380",537.164322317936,537.159549487738,537.166521527663,219.129,213.016,226.261,14335.1653846154,14320.9015384615,1357,1356,1
"CP0381",537.160705626906,537.141574986841,537.168241320857,275.167,268.035,287.394,20622.4294736842,20602.0515789473,1319,1318,1
"CP0382",537.167604077927,537.162934825545,537.183922872659,315.922,303.696,321.017,19486.125,19467.785117647,1324,1180,1
"CP0383",537.170684587635,537.165159596867,537.187207077828,325.092,322.036,331.205,10027.8296666666,10017.6418888889,1289,1288,1
"CP0384",537.161703526853,537.150473812789,537.166820487359,4.146,1.089,7.203,8361.914,8354.781,1388,1387,1
"CP0385",537.16842678981,537.160281737937,537.188071977656,14.335,12.297,17.391,6908.4828,6902.37,1355,1354,1
"CP0386",537.163779256623,537.157900200363,537.169943584746,79.543,76.486,82.6,9382.95199999998,9375.81899999998,1640,1639,1
"CP0387",537.162841501316,537.148539761347,537.169379410768,87.694,82.6,90.751,9870.86100000001,9861.69112500001,1406,1405,1
"CP0388",537.168620110808,537.162920204944,537.183261111336,93.807,90.751,96.864,8691.66716666667,8684.53533333333,1566,1565,1
"CP0389",537.165161819953,537.160426525586,537.169302659273,126.411,123.355,129.468,8075.27299999998,8068.14116666665,1482,1481,1
"CP0390",537.165431326576,537.162768832196,537.16638928833,163.091,161.053,166.147,6954.32879999999,6948.21599999999,1478,1477,1
"CP0391",537.164469326142,537.143911833579,537.184784819331,205.884,202.827,207.921,6525.41399999999,6519.30119999999,1247,1246,1
"CP0392",537.160305171473,537.13987713737,537.173276071683,245.62,245.62,249.695,5408.54374999999,5403.44999999999,1325,1363,1
"CP0393",130.711071335543,130.706234915626,130.71638157476,344.451,336.3,352.602,22127.9272499999,21979.1960512048,4183,70,1
"CP0394",512.209673458624,512.204895412411,512.214077051465,347.507,344.451,351.583,8978.16914285715,8952.64861273667,1852,89,1
"CP0395",512.211577393025,512.201577029672,512.227117423497,342.413,338.338,344.451,6203.67616666667,6181.801937751,2392,114,1
"CP0396",133.124787163262,133.120711459419,133.127221742144,342.413,338.338,345.47,12159.0411428572,12118.385060241,3925,182,1
"CP0397",133.12266883245,133.115357570318,133.128718513336,345.47,345.47,360.753,9383.76199999998,9312.61319036142,2161,182,1
"CP0398",153.099084666613,153.096536944774,153.101749372918,348.526,344.451,352.602,12831.7117499999,12449.4494909638,2301,41,1
"CP0399",153.098790464763,153.095270018983,153.103997096089,341.394,337.319,344.451,6927.20971428572,6587.42699483649,2388,43,1
"CP0400",511.211924774335,511.203636274948,511.233849683799,345.47,337.319,359.734,56062.971590909,55886.9414156626,7407,363,1
"CP0401",115.094516578097,115.091526100172,115.096066142712,348.526,345.47,351.583,30459.0413333333,30312.4091214859,9205,276,1
"CP0402",115.095043966749,115.09355435251,115.096581057447,342.413,338.338,345.47,39127.1708571429,38963.0971216932,7822,244,1
"CP0403",442.264505147372,442.257821765092,442.268057937424,354.64,348.526,360.753,8124.84149999998,7989.47114285713,1213,43,1
"CP0404",618.372151476957,618.362471389445,618.388575525577,365.847,359.734,370.942,5858.72727272729,5847.51927272729,922,921,1
"CP0405",132.120090512813,132.119515777162,132.121649269243,344.451,336.3,353.621,175237.575882353,175220.254882353,24243,24242,1
"CP0406",132.119548576493,132.116650167882,132.123060976728,377.055,371.961,379.093,1308.21257142857,1301.08057142857,300,299,1
"CP0407",145.096503819915,145.09515306963,145.096904198618,369.923,364.828,373.998,5075.08555555556,4952.8188888889,847,22,1
"CP0408",381.096793378367,381.086681237131,381.100285479178,347.507,335.281,356.677,36269.2765714286,35652.868,3835,96,1
"CP0409",72.0815914285164,72.0796422701302,72.0831564124657,347.507,345.47,351.583,22144.3425,22072.0053333333,4931,130,1
"CP0410",111.090865283417,111.089365661291,111.09239612795,347.507,345.47,352.602,11699.5365714285,10598.0387936507,3743,15,1
"CP0411",356.886032911681,356.878871673814,356.893232233145,353.621,351.583,358.715,2013.2617142857,2006.1297142857,611,610,1
"CP0412",356.883991883079,356.881160603638,356.885574507218,377.055,373.998,380.112,1444.94200000001,1438.82800000001,439,438,1
"CP0413",356.882768157019,356.881161141916,356.884237387459,363.81,358.715,366.866,1705.59675,1696.426875,291,266,1
"CP0414",356.885444271121,356.881225096936,356.897186900657,369.923,366.866,373.998,1532.36114285714,1524.21028571429,253,214,1
"CP0415",114.061624882478,114.050830548098,114.066882324113,383.168,376.036,386.225,3792.34580000001,3391.27149038462,1280,15,1
"CP0416",128.952384804745,128.949889238502,128.953119935176,350.564,348.526,357.696,3919.66555555556,3910.49555555556,770,769,1
"CP0417",128.952622571082,128.951337867119,128.954643477105,362.791,358.715,368.904,3375.61570000001,3364.40780000001,499,498,1
"CP0418",128.953411040671,128.95128865873,128.954794193199,376.036,372.979,381.13,2485.036125,2476.885125,428,427,1
"CP0419",131.666872557481,131.664867950949,131.674379018924,380.112,376.036,384.187,3169.720125,3140.07454518073,1335,18,1
"CP0420",143.100567007345,143.098743280938,143.101990941156,373.998,368.904,377.055,3972.593625,3950.85762500001,710,88,1
"CP0421",143.102130216111,143.098694240999,143.107331634701,379.093,377.055,381.13,2549.93124999999,2539.06458333333,785,98,1
"CP0422",114.090713701181,114.09037330999,114.092215339321,345.47,330.187,360.753,769733.389333333,765370.344977104,93286,543,1
"CP0423",440.106180594287,440.096862863941,440.111659382354,381.13,377.055,385.206,4303.72800000001,4256.29507228916,1051,22,1
"CP0424",154.058182252925,154.053455410435,154.060458866313,382.149,375.017,386.225,3095.44581818183,3073.39809857613,1036,73,1
"CP0425",90.054965791419,90.0531474225596,90.0587093382366,381.13,377.055,385.206,5630.30325000001,5612.77368975904,1161,142,1
"CP0426",382.05540155863,382.053259206757,382.056967485927,381.13,377.055,386.225,7868.8788888889,7858.69000000001,2073,2072,1
"CP0427",133.079150696905,133.075163270104,133.080227234493,381.13,372.979,389.281,32659.01925,32567.3205,7217,590,1
"CP0428",119.063636379239,119.06314800337,119.064764396941,388.263,384.187,392.338,2392.3185,2385.186375,522,521,1
"CP0429",131.117388408384,131.116188137268,131.118273720025,344.451,336.3,353.621,1974916.98570588,1973385.23124609,232429,862,1
"CP0430",143.101070318015,143.100204487851,143.102067519618,385.206,382.149,389.281,3394.832,3387.7,630,629,1
"CP0431",143.09969677542,143.097004248557,143.103684004332,390.3,389.281,392.338,1032.24700000001,1029.19000000001,482,481,1
"CP0432",168.945729062613,168.944172009808,168.946010015963,389.281,383.168,392.338,2671.52666666667,2645.90888888889,592,50,1
"CP0433",296.918719517158,296.914617093091,296.921567415547,387.244,383.168,392.338,2714.32,2706.16888888889,569,568,1
"CP0434",118.060972843052,118.060160972813,118.061769748018,388.263,383.168,393.357,59699.3888000001,59689.1998000001,11924,11923,1
"CP0435",125.069663437776,125.064806893889,125.078799022846,382.149,378.074,385.206,7711.72971428572,6922.80132586368,2197,24,1
"CP0436",132.076027810653,132.074832565701,132.076453715381,381.13,376.036,386.225,562512.274200001,562257.717794965,112841,1502,1
"CP0437",274.909884073629,274.907515645594,274.914824465193,391.319,388.263,393.357,2184.30720000002,2170.84448571431,743,75,1
"CP0438",340.882847107143,340.880503025551,340.888954003054,391.319,388.263,393.357,1992.77280000002,1987.67880000002,743,742,1
"CP0439",340.882635953701,340.880652834972,340.886337439049,385.206,383.168,388.263,1266.61699999999,1261.52199999999,315,314,1
"CP0440",632.842860488451,632.838106563041,632.84520377454,392.338,384.187,393.357,2384.2,2376.04888888889,743,742,1
"CP0441",716.825150696874,716.816432830137,716.836181217599,391.319,384.187,393.357,3118.81888888889,3091.76309236948,1487,128,1
"CP0442",142.0968252525,142.095108766005,142.098308819889,377.055,364.828,395.395,132663.8367,131292.142575,9189,222,1
"CP0443",234.916464182124,234.912568194737,234.919054353906,392.338,389.281,394.376,3884.42799999998,3854.94978571426,1196,81,1
"CP0444",234.916790995761,234.910637034172,234.919476719719,386.225,383.168,389.281,2838.46966666667,2803.10159523809,635,43,1
"CP0445",318.899504795863,318.890702826111,318.904096689012,390.3,384.187,394.376,4457.68749999998,4433.45223571427,1196,121,1
"CP0446",464.880122870548,464.874756257282,464.884821953812,392.338,355.658,427.999,6207.06157746479,6112.8145,1196,121,1
"CP0447",486.859739946587,486.853527384026,486.862864884528,392.338,389.281,394.376,2993.82199999998,2980.35664285713,1196,121,1
"CP0448",486.855998860378,486.84891880927,486.8634585748,386.225,384.187,389.281,1818.558,1805.09528571428,497,50,1
"CP0449",164.114900483032,164.103888667454,164.118720259957,396.414,373.998,417.81,31869.6639069768,31035.7505463715,6649,133,1
"CP0450",144.101361970221,144.095807124262,144.106990300027,405.583,387.244,423.923,4135.55725,3901.80140079365,649,28,1
"CP0451",146.091375959984,146.08917292671,146.094370389779,398.451,396.414,404.565,12647.295375,12567.823125,2478,90,1
"CP0452",86.0609959519496,86.0597932426352,86.0623816996986,436.15,431.055,443.282,4572.89799999999,4324.60151204818,846,30,1
"CP0453",354.053558039314,354.050609104074,354.063856216279,436.15,431.055,441.244,7020.22100000002,7009.01310000001,1409,1408,1
"CP0454",128.108880744812,128.105354558135,128.11406490932,440.225,435.131,444.301,3331.76666666667,3055.00943775101,767,22,1
"CP0455",163.115422236307,163.115118768565,163.115491345242,395.395,387.244,403.546,191102.23275,190437.344035714,43474,1062,1
"CP0456",87.0450493195141,87.0440203343015,87.0465433006619,436.15,432.074,442.263,7063.01479999997,6948.30261867467,1515,80,1
"CP0457",104.071219789457,104.070667213709,104.072082647279,436.15,432.074,442.263,15654.3795999999,15248.2266523809,3231,79,1
"CP0458",146.117278987439,146.116269916008,146.117995793018,440.225,435.131,444.301,22810.8844444445,22759.1420749666,5303,382,1
"CP0459",130.049550349315,130.049268825637,130.050725178294,441.244,436.15,446.339,12803.4974,12616.2039385542,1976,43,1
